timestep ID X Y
60 1 0.615897 7.71045
61 1 0.612109 7.60539
62 1 0.624234 7.50545
63 1 0.648464 7.39553
64 1 0.673994 7.28452
65 1 0.698125 7.15232
66 1 0.726448 7.020700000000001
67 1 0.753308 6.8961500000000004
68 1 0.7640309999999999 6.7788
69 1 0.746571 6.662000000000001
70 1 0.714199 6.54026
71 1 0.686869 6.407369999999999
71 2 1.3785800000000001 7.8293
72 2 1.3967699999999998 7.74659
72 3 0.42997799999999997 7.7947500000000005
72 1 0.665614 6.26472
73 1 0.641301 6.12327
73 3 0.438834 7.666399999999999
73 2 1.41486 7.66059
74 1 0.617795 5.98757
74 3 0.450805 7.5397
74 2 1.43393 7.5696900000000005
75 2 1.45418 7.476430000000001
75 3 0.459758 7.420019999999999
75 1 0.609574 5.86458
76 2 1.47475 7.3861
76 1 0.619087 5.7351
76 3 0.464677 7.3085
77 1 0.646061 5.60245
77 2 1.49206 7.30204
77 3 0.46102400000000004 7.2047799999999995
78 3 0.451043 7.09926
78 2 1.50472 7.22103
78 1 0.6738160000000001 5.468630000000001
79 2 1.51039 7.13939
79 3 0.44282 6.982150000000001
79 1 0.693857 5.3387
80 1 0.713286 5.21445
80 2 1.5082200000000001 7.05117
80 10 0.944827 7.9038699999999995
80 3 0.436894 6.8577200000000005
81 1 0.73251 5.0948
81 10 0.933126 7.82463
81 2 1.50209 6.95648
81 3 0.42873199999999995 6.73578
82 3 0.417716 6.619199999999999
82 2 1.4909800000000002 6.8553
82 1 0.744877 4.97563
82 10 0.9226770000000001 7.736219999999999
83 3 0.405055 6.50466
83 2 1.4749700000000001 6.7513499999999995
83 10 0.9175190000000001 7.63912
83 1 0.735397 4.8594
84 1 0.708613 4.74033
84 10 0.915694 7.53818
84 3 0.395065 6.38879
84 2 1.4615799999999999 6.65067
85 2 1.4559600000000001 6.558479999999999
85 1 0.678133 4.6205099999999995
85 3 0.39269 6.271280000000001
85 10 0.916666 7.44213
86 5 1.50435 7.79317
86 1 0.6533150000000001 4.50052
86 10 0.917491 7.35338
86 2 1.4638 6.47098
86 3 0.39658499999999997 6.1480999999999995
87 2 1.476 6.38248
87 10 0.91849 7.26667
87 1 0.632265 4.3737200000000005
87 5 1.49482 7.7253300000000005
87 3 0.40271500000000005 6.0181700000000005
88 5 1.49373 7.65722
88 2 1.49253 6.28831
88 6 0.236513 7.904299999999999
88 3 0.408163 5.8899300000000006
88 10 0.91857 7.18018
88 1 0.611466 4.245419999999999
89 3 0.40962200000000004 5.771649999999999
89 5 1.49872 7.57646
89 6 0.22007100000000002 7.81199
89 10 0.917337 7.09375
89 2 1.5092400000000001 6.190270000000001
89 1 0.59726 4.120369999999999
90 1 0.593654 3.9943299999999997
90 5 1.50475 7.479439999999999
90 10 0.9120699999999999 7.00045
90 2 1.52095 6.086760000000001
90 6 0.209532 7.72513
90 3 0.405994 5.66091
91 2 1.5309800000000002 5.984450000000001
91 3 0.392417 5.55352
91 5 1.5125899999999999 7.3711199999999995
91 4 1.07986 7.6885900000000005
91 10 0.9065840000000001 6.89943
91 1 0.609793 3.8663299999999996
