timestep ID X Y speed mean_spacing 0 1 2 3 4 5 6 7 8 9
1 1 0.7010000000000001 0.7010000000000001 0.0 0.596102770414797 0.0 0.40200000000000014 0.40200000000000014 0.0 0.40200000000000014 0.40200000000000014 0.804 0.0 0.0 0.804
1 2 1.1030000000000002 0.7010000000000001 0.0 0.4686055408295938 0.4019999999999999 0.0 0.0 0.40200000000000014 -0.40200000000000014 0.0 0.4019999999999999 0.40200000000000014 -0.40200000000000014 0.40200000000000014
1 3 1.5050000000000001 0.7010000000000001 0.0 0.4686055408295937 0.4019999999999999 0.0 -0.4019999999999999 0.0 0.0 0.40200000000000014 -0.4019999999999999 0.40200000000000014 0.4019999999999999 0.40200000000000014
1 4 1.907 0.7010000000000001 0.0 0.4686055408295938 -0.4019999999999999 0.0 0.0 0.40200000000000014 0.40200000000000014 0.0 -0.4019999999999999 0.40200000000000014 0.40200000000000014 0.40200000000000014
1 5 2.309 0.7010000000000001 0.0 0.4686055408295939 0.0 0.40200000000000014 0.40200000000000014 0.0 -0.40200000000000014 0.0 0.40200000000000014 0.40200000000000014 -0.40200000000000014 0.40200000000000014
1 6 2.7110000000000003 0.7010000000000001 0.0 0.4686055408295937 0.4019999999999997 0.0 -0.40200000000000014 0.0 0.0 0.40200000000000014 0.4019999999999997 0.40200000000000014 -0.40200000000000014 0.40200000000000014
1 7 3.113 0.7010000000000001 0.6450742911453506 0.5961027704147968 -0.4019999999999997 0.0 0.0 0.40200000000000014 -0.4019999999999997 0.40200000000000014 -0.8039999999999998 0.0 0.0 0.804
1 8 0.7010000000000001 1.1030000000000002 0.0 0.4686055408295938 0.0 0.4019999999999999 0.0 -0.40200000000000014 0.40200000000000014 0.0 0.40200000000000014 0.4019999999999999 0.40200000000000014 -0.40200000000000014
1 9 1.1030000000000002 1.1030000000000002 0.0 0.4353027704147968 0.4019999999999999 0.0 0.0 0.4019999999999999 -0.40200000000000014 0.0 0.0 -0.40200000000000014 0.4019999999999999 0.4019999999999999
1 10 1.5050000000000001 1.1030000000000002 0.0 0.43530277041479676 0.4019999999999999 0.0 -0.4019999999999999 0.0 0.0 0.4019999999999999 0.0 -0.40200000000000014 -0.4019999999999999 0.4019999999999999
1 11 1.907 1.1030000000000002 0.0 0.4353027704147968 0.0 0.4019999999999999 -0.4019999999999999 0.0 0.0 -0.40200000000000014 0.40200000000000014 0.0 -0.4019999999999999 0.4019999999999999
1 12 2.309 1.1030000000000002 0.0 0.4353027704147969 0.0 0.4019999999999999 -0.40200000000000014 0.0 0.40200000000000014 0.0 0.0 -0.40200000000000014 -0.40200000000000014 0.4019999999999999
1 13 2.7110000000000003 1.1030000000000002 0.6227191170214024 0.43530277041479676 0.4019999999999997 0.0 0.0 0.4019999999999999 -0.40200000000000014 0.0 0.0 -0.40200000000000014 0.4019999999999997 0.4019999999999999
1 14 3.113 1.1030000000000002 0.633413625209836 0.46860554082959355 -0.4019999999999997 0.0 0.0 0.4019999999999999 0.0 -0.40200000000000014 -0.4019999999999997 0.4019999999999999 -0.4019999999999997 -0.40200000000000014
1 15 0.7010000000000001 1.5050000000000001 0.0 0.4686055408295937 0.0 0.4019999999999999 0.0 -0.4019999999999999 0.40200000000000014 0.0 0.40200000000000014 -0.4019999999999999 0.40200000000000014 0.4019999999999999
1 16 1.1030000000000002 1.5050000000000001 0.0 0.43530277041479676 0.0 -0.4019999999999999 0.0 0.4019999999999999 0.4019999999999999 0.0 -0.40200000000000014 0.0 0.4019999999999999 -0.4019999999999999
1 17 1.5050000000000001 1.5050000000000001 0.0 0.43530277041479676 -0.4019999999999999 0.0 0.4019999999999999 0.0 0.0 -0.4019999999999999 0.0 0.4019999999999999 -0.4019999999999999 -0.4019999999999999
1 18 1.907 1.5050000000000001 0.0 0.43530277041479676 0.0 0.4019999999999999 0.0 -0.4019999999999999 -0.4019999999999999 0.0 0.40200000000000014 0.0 -0.4019999999999999 -0.4019999999999999
1 19 2.309 1.5050000000000001 0.4962702204082069 0.4353027704147969 0.0 -0.4019999999999999 0.0 0.4019999999999999 0.40200000000000014 0.0 -0.40200000000000014 0.0 0.40200000000000014 -0.4019999999999999
1 20 2.7110000000000003 1.5050000000000001 0.0 0.43530277041479676 0.4019999999999997 0.0 0.0 -0.4019999999999999 0.0 0.4019999999999999 -0.40200000000000014 0.0 0.4019999999999997 -0.4019999999999999
1 21 3.113 1.5050000000000001 0.551925223204111 0.46860554082959355 -0.4019999999999997 0.0 0.0 0.4019999999999999 0.0 -0.4019999999999999 -0.4019999999999997 0.4019999999999999 -0.4019999999999997 -0.4019999999999999
1 22 0.7010000000000001 1.907 0.0 0.4686055408295938 0.0 -0.4019999999999999 0.40200000000000014 0.0 0.0 0.40200000000000014 0.40200000000000014 -0.4019999999999999 0.40200000000000014 0.40200000000000014
1 23 1.1030000000000002 1.907 0.0 0.4353027704147968 0.0 -0.4019999999999999 0.4019999999999999 0.0 0.0 0.40200000000000014 -0.40200000000000014 0.0 0.4019999999999999 -0.4019999999999999
1 24 1.5050000000000001 1.907 0.0 0.43530277041479676 0.0 -0.4019999999999999 -0.4019999999999999 0.0 0.4019999999999999 0.0 0.0 0.40200000000000014 0.4019999999999999 -0.4019999999999999
1 25 1.907 1.907 0.27414074740843397 0.4353027704147968 0.0 -0.4019999999999999 -0.4019999999999999 0.0 0.0 0.40200000000000014 0.40200000000000014 0.0 -0.4019999999999999 -0.4019999999999999
1 26 2.309 1.907 0.0 0.4353027704147969 0.0 -0.4019999999999999 -0.40200000000000014 0.0 0.40200000000000014 0.0 0.0 0.40200000000000014 -0.40200000000000014 -0.4019999999999999
1 27 2.7110000000000003 1.907 0.4685897614566037 0.43530277041479676 0.4019999999999997 0.0 0.0 -0.4019999999999999 0.0 0.40200000000000014 -0.40200000000000014 0.0 0.4019999999999997 -0.4019999999999999
1 28 3.113 1.907 0.389027220402365 0.46860554082959355 -0.4019999999999997 0.0 0.0 -0.4019999999999999 0.0 0.40200000000000014 -0.4019999999999997 -0.4019999999999999 -0.4019999999999997 0.40200000000000014
1 29 0.7010000000000001 2.309 0.0 0.4686055408295939 0.40200000000000014 0.0 0.0 -0.40200000000000014 0.0 0.40200000000000014 0.40200000000000014 0.40200000000000014 0.40200000000000014 -0.40200000000000014
1 30 1.1030000000000002 2.309 0.0 0.4353027704147969 0.4019999999999999 0.0 0.0 0.40200000000000014 0.0 -0.40200000000000014 -0.40200000000000014 0.0 0.4019999999999999 -0.40200000000000014
1 31 1.5050000000000001 2.309 0.0 0.4353027704147969 -0.4019999999999999 0.0 0.4019999999999999 0.0 0.0 -0.40200000000000014 0.0 0.40200000000000014 -0.4019999999999999 -0.40200000000000014
1 32 1.907 2.309 0.081309787211013 0.4353027704147969 -0.4019999999999999 0.0 0.0 -0.40200000000000014 0.0 0.40200000000000014 0.40200000000000014 0.0 -0.4019999999999999 -0.40200000000000014
1 33 2.309 2.309 0.4002194796974253 0.43530277041479704 0.0 -0.40200000000000014 0.40200000000000014 0.0 -0.40200000000000014 0.0 0.0 0.40200000000000014 0.40200000000000014 -0.40200000000000014
1 34 2.7110000000000003 2.309 0.5201059243749865 0.4353027704147968 0.4019999999999997 0.0 0.0 -0.40200000000000014 -0.40200000000000014 0.0 0.0 0.40200000000000014 0.4019999999999997 -0.40200000000000014
1 35 3.113 2.309 0.39156347368450134 0.4686055408295936 -0.4019999999999997 0.0 0.0 -0.40200000000000014 0.0 0.40200000000000014 -0.4019999999999997 0.40200000000000014 -0.4019999999999997 -0.40200000000000014
1 36 0.7010000000000001 2.7110000000000003 0.0 0.4686055408295937 0.0 0.4019999999999997 0.0 -0.40200000000000014 0.40200000000000014 0.0 0.40200000000000014 0.4019999999999997 0.40200000000000014 -0.40200000000000014
1 37 1.1030000000000002 2.7110000000000003 0.0 0.43530277041479676 0.0 0.4019999999999997 0.4019999999999999 0.0 0.0 -0.40200000000000014 -0.40200000000000014 0.0 0.4019999999999999 0.4019999999999997
1 38 1.5050000000000001 2.7110000000000003 0.0 0.43530277041479676 0.0 0.4019999999999997 -0.4019999999999999 0.0 0.4019999999999999 0.0 0.0 -0.40200000000000014 -0.4019999999999999 0.4019999999999997
1 39 1.907 2.7110000000000003 0.3510024502168714 0.43530277041479676 0.0 0.4019999999999997 -0.4019999999999999 0.0 0.40200000000000014 0.0 0.0 -0.40200000000000014 -0.4019999999999999 0.4019999999999997
1 40 2.309 2.7110000000000003 0.47039987133467603 0.4353027704147968 0.0 0.4019999999999997 0.0 -0.40200000000000014 -0.40200000000000014 0.0 0.40200000000000014 0.0 -0.40200000000000014 0.4019999999999997
1 41 2.7110000000000003 2.7110000000000003 0.37998047379545385 0.43530277041479665 0.4019999999999997 0.0 0.0 0.4019999999999997 0.0 -0.40200000000000014 -0.40200000000000014 0.0 0.4019999999999997 0.4019999999999997
1 42 3.113 2.7110000000000003 0.5693456957158235 0.46860554082959344 0.0 0.4019999999999997 -0.4019999999999997 0.0 0.0 -0.40200000000000014 -0.4019999999999997 0.4019999999999997 -0.4019999999999997 -0.40200000000000014
1 43 0.7010000000000001 3.113 0.0 0.4686055408295937 0.0 -0.4019999999999997 0.0 0.40200000000000014 0.40200000000000014 0.0 0.40200000000000014 -0.4019999999999997 0.40200000000000014 0.40200000000000014
1 44 1.1030000000000002 3.113 0.0 0.43530277041479676 0.0 -0.4019999999999997 0.4019999999999999 0.0 -0.40200000000000014 0.0 0.0 0.40200000000000014 0.4019999999999999 -0.4019999999999997
1 45 1.5050000000000001 3.113 0.0 0.43530277041479676 0.0 -0.4019999999999997 -0.4019999999999999 0.0 0.4019999999999999 0.0 0.0 0.40200000000000014 0.4019999999999999 -0.4019999999999997
1 46 1.907 3.113 0.48493505731245273 0.43530277041479676 0.0 -0.4019999999999997 -0.4019999999999999 0.0 0.0 0.40200000000000014 0.40200000000000014 0.0 -0.4019999999999999 -0.4019999999999997
1 47 2.309 3.113 0.6270019619641777 0.4353027704147968 0.0 -0.4019999999999997 -0.40200000000000014 0.0 0.40200000000000014 0.0 0.0 0.40200000000000014 0.40200000000000014 -0.4019999999999997
1 48 2.7110000000000003 3.113 0.38087605464867413 0.43530277041479665 0.4019999999999997 0.0 0.0 -0.4019999999999997 -0.40200000000000014 0.0 0.0 0.40200000000000014 0.4019999999999997 -0.4019999999999997
1 49 3.113 3.113 0.4835409794857621 0.46860554082959344 0.0 -0.4019999999999997 -0.4019999999999997 0.0 0.0 0.40200000000000014 -0.4019999999999997 -0.4019999999999997 -0.4019999999999997 0.40200000000000014
1 50 0.7010000000000001 3.515 0.0 0.4686055408295939 0.0 -0.40200000000000014 0.0 0.40200000000000014 0.40200000000000014 0.0 0.40200000000000014 0.40200000000000014 0.40200000000000014 -0.40200000000000014
1 51 1.1030000000000002 3.515 0.0 0.4353027704147969 0.4019999999999999 0.0 0.0 0.40200000000000014 0.0 -0.40200000000000014 -0.40200000000000014 0.0 0.4019999999999999 -0.40200000000000014
1 52 1.5050000000000001 3.515 0.450943781221756 0.4353027704147969 0.4019999999999999 0.0 -0.4019999999999999 0.0 0.0 0.40200000000000014 0.0 -0.40200000000000014 0.4019999999999999 -0.40200000000000014
1 53 1.907 3.515 0.0 0.4353027704147969 -0.4019999999999999 0.0 0.0 -0.40200000000000014 0.0 0.40200000000000014 0.40200000000000014 0.0 -0.4019999999999999 -0.40200000000000014
1 54 2.309 3.515 0.44812444340679053 0.43530277041479704 -0.40200000000000014 0.0 0.40200000000000014 0.0 0.0 -0.40200000000000014 0.0 0.40200000000000014 -0.40200000000000014 -0.40200000000000014
1 55 2.7110000000000003 3.515 0.5694736228044187 0.4353027704147968 0.4019999999999997 0.0 0.0 0.40200000000000014 0.0 -0.40200000000000014 -0.40200000000000014 0.0 0.4019999999999997 -0.40200000000000014
1 56 3.113 3.515 0.0 0.4686055408295936 -0.4019999999999997 0.0 0.0 -0.40200000000000014 0.0 0.40200000000000014 -0.4019999999999997 -0.40200000000000014 -0.4019999999999997 0.40200000000000014
1 57 0.7010000000000001 3.9170000000000003 0.0 0.46860554082959405 0.40200000000000014 0.0 0.0 -0.40200000000000014 0.0 0.4020000000000006 0.40200000000000014 -0.40200000000000014 0.40200000000000014 0.4020000000000006
1 58 1.1030000000000002 3.9170000000000003 0.3777174679227493 0.43530277041479704 0.4019999999999999 0.0 -0.40200000000000014 0.0 0.0 -0.40200000000000014 0.0 0.4020000000000006 0.4019999999999999 -0.40200000000000014
1 59 1.5050000000000001 3.9170000000000003 0.0 0.4353027704147969 -0.4019999999999999 0.0 0.4019999999999999 0.0 0.0 -0.40200000000000014 0.0 0.4020000000000006 -0.4019999999999999 -0.40200000000000014
1 60 1.907 3.9170000000000003 0.49519021242431843 0.43530277041479704 -0.4019999999999999 0.0 0.40200000000000014 0.0 0.0 -0.40200000000000014 0.0 0.4020000000000006 -0.4019999999999999 -0.40200000000000014
1 61 2.309 3.9170000000000003 0.06982865583534002 0.4353027704147971 0.0 -0.40200000000000014 -0.40200000000000014 0.0 0.40200000000000014 0.0 0.0 0.4020000000000006 0.40200000000000014 -0.40200000000000014
1 62 2.7110000000000003 3.9170000000000003 0.08226603761780309 0.4353027704147969 0.4019999999999997 0.0 -0.40200000000000014 0.0 0.0 -0.40200000000000014 0.0 0.4020000000000006 0.4019999999999997 -0.40200000000000014
1 63 3.113 3.9170000000000003 0.5278725624929101 0.4686055408295938 -0.4019999999999997 0.0 0.0 -0.40200000000000014 0.0 0.4020000000000006 -0.4019999999999997 -0.40200000000000014 -0.4019999999999997 0.4020000000000006
1 64 0.7010000000000001 4.319000000000001 0.0 0.4686055408295937 0.0 0.40199999999999925 0.40200000000000014 0.0 0.0 -0.4020000000000006 0.40200000000000014 0.40199999999999925 0.40200000000000014 -0.4020000000000006
1 65 1.1030000000000002 4.319000000000001 0.166205070984643 0.43530277041479676 0.0 0.40199999999999925 0.4019999999999999 0.0 -0.40200000000000014 0.0 0.0 -0.4020000000000006 0.4019999999999999 0.40199999999999925
1 66 1.5050000000000001 4.319000000000001 0.0 0.43530277041479665 0.0 0.40199999999999925 -0.4019999999999999 0.0 0.4019999999999999 0.0 0.0 -0.4020000000000006 -0.4019999999999999 0.40199999999999925
1 67 1.907 4.319000000000001 0.1048212133072777 0.43530277041479676 0.0 0.40199999999999925 -0.4019999999999999 0.0 0.40200000000000014 0.0 0.0 -0.4020000000000006 -0.4019999999999999 0.40199999999999925
1 68 2.309 4.319000000000001 0.0 0.43530277041479676 0.0 0.40199999999999925 -0.40200000000000014 0.0 0.40200000000000014 0.0 0.0 -0.4020000000000006 -0.40200000000000014 0.40199999999999925
1 69 2.7110000000000003 4.319000000000001 0.42720822918799317 0.43530277041479665 0.0 0.40199999999999925 0.4019999999999997 0.0 -0.40200000000000014 0.0 0.0 -0.4020000000000006 0.4019999999999997 0.40199999999999925
1 70 3.113 4.319000000000001 0.6488568345208219 0.46860554082959355 0.0 0.40199999999999925 -0.4019999999999997 0.0 0.0 -0.4020000000000006 -0.4019999999999997 0.40199999999999925 -0.4019999999999997 -0.4020000000000006
1 71 0.7010000000000001 4.721 0.0 0.4686055408295938 0.0 -0.40199999999999925 0.40200000000000014 0.0 0.0 0.402000000000001 0.40200000000000014 -0.40199999999999925 0.40200000000000014 0.402000000000001
1 72 1.1030000000000002 4.721 0.0 0.43530277041479676 0.0 -0.40199999999999925 0.4019999999999999 0.0 -0.40200000000000014 0.0 0.0 0.402000000000001 0.4019999999999999 -0.40199999999999925
1 73 1.5050000000000001 4.721 0.0 0.43530277041479676 0.0 -0.40199999999999925 -0.4019999999999999 0.0 0.4019999999999999 0.0 0.0 0.402000000000001 0.4019999999999999 -0.40199999999999925
1 74 1.907 4.721 0.0 0.43530277041479676 0.0 -0.40199999999999925 -0.4019999999999999 0.0 0.40200000000000014 0.0 0.0 0.402000000000001 -0.4019999999999999 -0.40199999999999925
1 75 2.309 4.721 0.6328299177290453 0.4353027704147968 0.0 -0.40199999999999925 -0.40200000000000014 0.0 0.40200000000000014 0.0 0.0 0.402000000000001 0.40200000000000014 -0.40199999999999925
1 76 2.7110000000000003 4.721 0.4709909991660734 0.43530277041479676 0.0 -0.40199999999999925 0.4019999999999997 0.0 -0.40200000000000014 0.0 0.0 0.402000000000001 0.4019999999999997 -0.40199999999999925
1 77 3.113 4.721 0.5816674609473946 0.4686055408295937 0.0 -0.40199999999999925 -0.4019999999999997 0.0 0.0 0.402000000000001 -0.4019999999999997 -0.40199999999999925 -0.4019999999999997 0.402000000000001
1 78 0.7010000000000001 5.123000000000001 0.11743461922481799 0.5961027704147973 0.40200000000000014 0.0 0.0 -0.402000000000001 0.40200000000000014 -0.402000000000001 0.804 0.0 0.0 -0.8040000000000003
1 79 1.1030000000000002 5.123000000000001 0.08616154063017686 0.46860554082959416 0.4019999999999999 0.0 -0.40200000000000014 0.0 0.0 -0.402000000000001 0.4019999999999999 -0.402000000000001 -0.40200000000000014 -0.402000000000001
1 80 1.5050000000000001 5.123000000000001 0.11855216205180658 0.46860554082959416 0.4019999999999999 0.0 -0.4019999999999999 0.0 0.0 -0.402000000000001 -0.4019999999999999 -0.402000000000001 0.4019999999999999 -0.402000000000001
1 81 1.907 5.123000000000001 0.4362170337975688 0.46860554082959416 -0.4019999999999999 0.0 0.40200000000000014 0.0 0.0 -0.402000000000001 -0.4019999999999999 -0.402000000000001 0.40200000000000014 -0.402000000000001
1 82 2.309 5.123000000000001 0.2093616634154064 0.46860554082959427 -0.40200000000000014 0.0 0.40200000000000014 0.0 0.0 -0.402000000000001 0.40200000000000014 -0.402000000000001 -0.40200000000000014 -0.402000000000001
1 83 2.7110000000000003 5.123000000000001 0.0 0.46860554082959416 0.4019999999999997 0.0 -0.40200000000000014 0.0 0.0 -0.402000000000001 0.4019999999999997 -0.402000000000001 -0.40200000000000014 -0.402000000000001
1 84 3.113 5.123000000000001 0.14865068622261224 0.5961027704147972 -0.4019999999999997 0.0 0.0 -0.402000000000001 -0.4019999999999997 -0.402000000000001 -0.8039999999999998 0.0 0.0 -0.8040000000000003
2 1 0.7010000000000001 0.7010000000000001 0.0 0.596102770414797 0.0 0.40200000000000014 0.40200000000000014 0.0 0.40200000000000014 0.40200000000000014 0.804 0.0 0.0 0.804
2 2 1.1030000000000002 0.7010000000000001 0.0 0.4686055408295938 0.4019999999999999 0.0 0.0 0.40200000000000014 -0.40200000000000014 0.0 0.4019999999999999 0.40200000000000014 -0.40200000000000014 0.40200000000000014
2 3 1.5050000000000001 0.7010000000000001 0.0 0.4686055408295937 0.4019999999999999 0.0 -0.4019999999999999 0.0 0.0 0.40200000000000014 -0.4019999999999999 0.40200000000000014 0.4019999999999999 0.40200000000000014
2 4 1.907 0.7010000000000001 0.0 0.4686055408295938 -0.4019999999999999 0.0 0.0 0.40200000000000014 0.40200000000000014 0.0 -0.4019999999999999 0.40200000000000014 0.40200000000000014 0.40200000000000014
