timeStep pedestrianId x y
1 1 17.701 0.7010000000000001
1 2 18.103 0.7010000000000001
1 3 18.505 0.7010000000000001
1 4 17.701 1.1030000000000002
1 5 18.103 1.1030000000000002
1 6 18.505 1.1030000000000002
1 7 17.701 1.5050000000000001
1 8 18.103 1.5050000000000001
1 9 18.505 1.5050000000000001
1 10 17.701 1.907
1 11 18.103 1.907
1 12 18.505 1.907
1 13 17.701 2.309
1 14 18.103 2.309
1 15 18.505 2.309
1 16 17.701 2.7110000000000003
1 17 18.103 2.7110000000000003
1 18 18.505 2.7110000000000003
1 19 17.701 3.113
1 20 18.103 3.113
1 21 18.505 3.113
1 22 17.701 3.515
1 23 18.103 3.515
1 24 18.505 3.515
1 25 17.701 3.9170000000000003
1 26 18.103 3.9170000000000003
1 27 18.505 3.9170000000000003
1 28 1.5010000000000001 0.7010000000000001
1 29 1.903 0.7010000000000001
1 30 2.305 0.7010000000000001
1 31 1.5010000000000001 1.1030000000000002
1 32 1.903 1.1030000000000002
1 33 2.305 1.1030000000000002
1 34 1.5010000000000001 1.5050000000000001
1 35 1.903 1.5050000000000001
1 36 2.305 1.5050000000000001
1 37 1.5010000000000001 1.907
1 38 1.903 1.907
1 39 2.305 1.907
1 40 1.5010000000000001 2.309
1 41 1.903 2.309
1 42 2.305 2.309
1 43 1.5010000000000001 2.7110000000000003
1 44 1.903 2.7110000000000003
1 45 2.305 2.7110000000000003
1 46 1.5010000000000001 3.113
1 47 1.903 3.113
1 48 2.305 3.113
1 49 1.5010000000000001 3.515
1 50 1.903 3.515
1 51 2.305 3.515
1 52 1.5010000000000001 3.9170000000000003
1 53 1.903 3.9170000000000003
1 54 2.305 3.9170000000000003
2 1 17.088112661939906 0.8143612082008471
2 2 17.65570589568665 0.7018936067250948
2 3 18.989594678243858 0.773748846578043
2 4 17.200549499223488 1.3600362483972122
2 5 18.075253332945163 0.8655591406881646
2 6 18.53084755156572 0.8755015255321107
2 7 17.510139206505247 1.3675348017757214
2 8 17.88909916060184 1.2777244318452108
2 9 18.801348414469402 1.4237758223472934
2 10 17.21575092673733 2.0745759470320055
2 11 17.763828248977408 1.8996348417834046
2 12 18.416008244190174 1.6059470572427543
2 13 17.05832639164018 2.7734790308442796
2 14 17.985594958642046 2.1122551537181553
2 15 18.87512512674703 2.1757784149318513
2 16 17.37184888287242 2.559485144558168
2 17 18.033547971106724 2.4314095906311386
2 18 18.82414857679068 2.709466429626886
2 19 17.311922269527205 3.2905967753045444
2 20 17.808145835264423 2.9945682196729155
2 21 18.458149848424473 2.878749242122382
2 22 17.55890168144891 3.465046765616617
2 23 18.10466042839518 3.2647256019829745
2 24 18.909635302070352 3.649878434023451
2 25 17.18252061346594 4.08829950174466
2 26 17.74674658638253 4.185679906063377
2 27 18.314302669870955 4.016570678877335
2 28 0.9784184115902458 0.7998905444846042
2 29 2.442227367765129 0.7086865352513638
2 30 2.746845429945395 0.8902129556035125
2 31 1.3558481977038699 0.8504211463036757
2 32 1.968728355859209 0.8484714582183779
2 33 2.710171063974348 1.3835030442899332
2 34 0.9803294999738226 1.724602826678287
2 35 1.7771836850969263 1.2127130778917947
2 36 2.786508097052263 1.862678607456089
2 37 1.3276941549879155 1.6340111595053577
2 38 2.2434020670959587 1.4284637607491597
2 39 2.671822553780574 2.2742045777206776
2 40 1.6898982642298641 1.931109330672183
2 41 1.5501051269197874 2.2701627464865766
2 42 2.66701943580129 2.7152950938438902
2 43 1.0102657258890066 2.8855938722855266
2 44 2.183205290320945 2.248796853499157
2 45 2.0630753774961774 2.499152954898738
2 46 1.1168552793963626 3.654525173493271
2 47 2.467604771588518 3.239643795768744
2 48 2.9021360511221745 3.155051220095282
2 49 1.5316809694212383 3.1415496256341937
2 50 2.0253089286529264 3.057092337053021
2 51 2.8168664910846344 3.752928736427182
2 52 1.62725512646546 4.220490693110238
2 53 1.842002883003213 3.7543176396519087
2 54 2.605350126630939 4.1081318987651425
3 1 16.48062357839734 0.9820073992857604
3 2 17.208471462894444 0.7231747698522185
3 3 19.238767191542912 0.7678666340490231
3 4 16.665628129606233 1.5084381208030218
3 5 17.97003571579458 0.7092141266166367
3 6 18.433231569585352 0.8086563517783376
3 7 17.32069878131972 1.2310926067969195
3 8 17.44315682927609 1.2612298354262803
3 9 18.875907725020163 1.403340353857673
3 10 16.86102933828607 2.137046628112594
3 11 17.448222540404796 1.892781423210986
3 12 18.392306309843356 1.5257650558965077
3 13 16.288371906287875 2.8445550130275286
3 14 17.793010348755267 2.0290322427450103
3 15 19.12695585169626 2.0172081046564854
3 16 16.97217022785215 2.495414211374716
3 17 17.82542571234219 2.3702386081098368
3 18 19.07007210467267 2.808415459739846
3 19 16.961796791590615 3.47673161017376
3 20 17.44186587864759 2.894833184370942
3 21 18.35122176763828 2.759748495176975
3 22 17.415099276206206 3.417182154532101
3 23 18.06095950222671 3.237713493152861
3 24 19.01401607477968 3.8087766459899948
3 25 16.664735127912767 4.0646049072027965
3 26 17.61270558400543 4.286771215088674
3 27 18.167572784476324 4.091278603978692
3 28 0.7511943143986166 0.7428315013200472
3 29 2.9806590457628936 0.7341584281762711
3 30 2.999040279095515 1.121440819875342
3 31 1.3069780908827098 0.7653822052389072
3 32 2.14583865251027 0.7267822994810043
3 33 3.133951866716599 1.4414023682772985
3 34 0.7805590642261095 1.8088598613571198
3 35 1.7385276818875073 1.1229103825276026
3 36 3.313180596795668 1.897248769121409
3 37 1.2583235000114725 1.524739515118219
3 38 2.358034586993308 1.267313696545639
3 39 3.087284840452491 2.417408068832384
3 40 1.9351007054180687 1.7202685522328676
3 41 1.2761962544161298 2.2748833326717923
3 42 3.1232805745785646 2.795330501596122
3 43 0.8605868588297865 2.9783696818789775
3 44 2.5714054983560386 2.037058746479833
3 45 1.8797543426337386 2.29694032253753
3 46 0.9371914708114624 3.968961180999483
3 47 2.9452870369274198 3.3539871440595985
3 48 3.5024205942100233 3.1697116801263507
3 49 1.5480175887201009 2.9426994358221132
3 50 2.1401547525281384 2.80125918672262
3 51 3.362144307022195 3.8397132161560767
3 52 1.8615319210839443 4.298392982452457
3 53 1.7810057660064256 3.5916352793038175
3 54 2.897116365534633 4.265983351806535
3 55 18.505 2.309
3 56 18.505 3.515
3 57 2.305 3.515
3 58 1.5010000000000001 3.9170000000000003
3 59 2.305 3.9170000000000003
4 1 15.860516315101833 1.0792444867921382
4 2 16.773513203887102 0.7553581627440923
4 3 19.252818234001296 0.6835124912225845
4 4 16.127418177320177 1.6349908520498073
4 5 17.699504811652556 0.7259174709485697
4 6 18.09202227027334 1.0587798353862037
4 7 17.32069878131972 1.2310926067969195
4 8 16.84677551256258 1.334136790010503
4 9 19.03066494543355 1.3928644457253465
4 10 16.680700200287234 2.059090448818122
4 11 17.448222540404796 1.892781423210986
4 12 18.505130575300594 1.5975623157329313
4 13 15.495461876260528 2.8512099750694895
4 14 17.384595329564053 2.271715508704977
4 15 19.22843836891741 1.9388084373350272
4 16 16.494188939659274 2.528427191402435
4 17 17.56274664124784 2.551163215045917
4 18 19.242830606393078 3.0048889361656648
4 19 16.74617885129173 3.6923495504726436
4 20 16.97137505268554 2.8223768673257
4 21 18.123946915215022 2.8716140069235103
4 22 17.23073223011281 3.419035820345109
4 23 17.96482091438293 3.468792274637975
4 24 18.970552681582973 3.982403289922867
4 25 16.152324663231433 3.897100995803756
4 26 17.521275783782404 4.287512604650295
4 27 17.824104724856205 4.016036841056762
4 28 0.6893597977776489 0.6728429825073035
4 29 3.516505596375119 0.7847038445105066
4 30 2.9389584434289837 1.4218499982080004
4 31 1.2249561182161184 0.8136177216974553
4 32 2.4673166290948716 0.7772728800941944
4 33 3.581038580522061 1.220523866717797
4 34 0.7905270995597753 1.8338774287986328
4 35 1.6807152183632081 1.124967728582612
4 36 3.877176925638117 1.6945391544348771
4 37 1.2664456533478554 1.5622462598054818
4 38 2.5290016285917525 1.1833464517618943
4 39 3.5733631338230687 2.2354029024906845
4 40 2.3047650738302727 1.878696138695241
4 41 1.1622093389304124 2.367794926342299
4 42 3.6471893481103357 2.654143363876992
4 43 1.0007017228110404 3.0093548032657322
4 44 3.0702092464796475 2.081835673884547
4 45 1.8487762915529131 2.119772832340402
4 46 0.8704001814409354 4.115783617092878
4 47 3.3537076549221494 3.4623813014805056
4 48 4.104390316552215 3.1697116801263507
4 49 1.5480175887201009 2.9426994358221132
4 50 2.2938302169128617 2.6747836603364217
4 51 3.92660634145244 3.839713216156077
4 52 2.006518707831148 4.296511397202052
4 53 2.0184775318604506 3.682038596301608
4 54 3.1501277349174814 4.273578956611967
4 55 18.794089743857185 2.3261202417440803
4 56 18.89563505407709 3.4505568961261024
4 57 2.8791726162315205 3.180476071716045
4 58 1.319604171403774 3.7909879602131915
4 59 2.706161873990074 3.948901478476412
4 60 18.103 0.7010000000000001
4 61 18.505 0.7010000000000001
4 62 18.505 1.1030000000000002
4 63 17.701 1.5050000000000001
4 64 18.103 1.907
4 65 18.103 2.309
4 66 18.505 2.7110000000000003
4 67 17.701 3.113
4 68 18.505 3.113
4 69 18.505 3.9170000000000003
