timestep ID X Y speed mean_spacing 0 1 2 3 4 5 6 7 8 9
1 1 17.701 0.7010000000000001 0.6232829635720394 0.596102770414797 0.0 0.40200000000000014 0.402000000000001 0.0 0.402000000000001 0.40200000000000014 0.8039999999999985 0.0 0.0 0.804
1 2 18.103 0.7010000000000001 0.447294996938778 0.46860554082959327 0.40199999999999747 0.0 0.0 0.40200000000000014 -0.402000000000001 0.0 0.40199999999999747 0.40200000000000014 -0.402000000000001 0.40200000000000014
1 3 18.505 0.7010000000000001 0.49002489412345646 0.5961027704147958 -0.40199999999999747 0.0 0.0 0.40200000000000014 -0.40199999999999747 0.40200000000000014 -0.8039999999999985 0.0 0.0 0.804
1 4 17.701 1.1030000000000002 0.5625996238157074 0.46860554082959416 0.0 0.4019999999999999 0.0 -0.40200000000000014 0.402000000000001 0.0 0.402000000000001 0.4019999999999999 0.402000000000001 -0.40200000000000014
1 5 18.103 1.1030000000000002 0.23905656067841968 0.4353027704147962 0.40199999999999747 0.0 0.0 0.4019999999999999 0.0 -0.40200000000000014 -0.402000000000001 0.0 0.40199999999999747 0.4019999999999999
1 6 18.505 1.1030000000000002 0.22896211871652397 0.4686055408295925 -0.40199999999999747 0.0 0.0 0.4019999999999999 0.0 -0.40200000000000014 -0.40199999999999747 0.4019999999999999 -0.40199999999999747 -0.40200000000000014
1 7 17.701 1.5050000000000001 0.2352116562083756 0.46860554082959416 0.0 0.4019999999999999 0.0 -0.4019999999999999 0.402000000000001 0.0 0.402000000000001 -0.4019999999999999 0.402000000000001 0.4019999999999999
1 8 18.103 1.5050000000000001 0.3121021515070346 0.43530277041479615 0.40199999999999747 0.0 0.0 0.4019999999999999 0.0 -0.4019999999999999 -0.402000000000001 0.0 0.40199999999999747 -0.4019999999999999
1 9 18.505 1.5050000000000001 0.30727796828586235 0.4686055408295924 -0.40199999999999747 0.0 0.0 -0.4019999999999999 0.0 0.4019999999999999 -0.40199999999999747 0.4019999999999999 -0.40199999999999747 -0.4019999999999999
1 10 17.701 1.907 0.5133696145331894 0.46860554082959416 0.0 -0.4019999999999999 0.0 0.40200000000000014 0.402000000000001 0.0 0.402000000000001 -0.4019999999999999 0.402000000000001 0.40200000000000014
1 11 18.103 1.907 0.33925170927688464 0.4353027704147962 0.40199999999999747 0.0 0.0 -0.4019999999999999 0.0 0.40200000000000014 -0.402000000000001 0.0 0.40199999999999747 -0.4019999999999999
1 12 18.505 1.907 0.31393057663265783 0.4686055408295925 -0.40199999999999747 0.0 0.0 -0.4019999999999999 0.0 0.40200000000000014 -0.40199999999999747 -0.4019999999999999 -0.40199999999999747 0.40200000000000014
1 13 17.701 2.309 0.7929502739619139 0.46860554082959427 0.0 0.40200000000000014 0.0 -0.40200000000000014 0.402000000000001 0.0 0.402000000000001 -0.40200000000000014 0.402000000000001 0.40200000000000014
1 14 18.103 2.309 0.22911237040965268 0.4353027704147962 0.40199999999999747 0.0 0.0 -0.40200000000000014 0.0 0.40200000000000014 -0.402000000000001 0.0 0.40199999999999747 -0.40200000000000014
1 15 18.505 2.309 0.39337081764866005 0.46860554082959255 -0.40199999999999747 0.0 0.0 0.40200000000000014 0.0 -0.40200000000000014 -0.40199999999999747 0.40200000000000014 -0.40199999999999747 -0.40200000000000014
1 16 17.701 2.7110000000000003 0.36234956785663924 0.46860554082959416 0.0 0.4019999999999997 0.0 -0.40200000000000014 0.402000000000001 0.0 0.402000000000001 0.4019999999999997 0.402000000000001 -0.40200000000000014
1 17 18.103 2.7110000000000003 0.2880874543058762 0.43530277041479615 0.40199999999999747 0.0 0.0 0.4019999999999997 0.0 -0.40200000000000014 -0.402000000000001 0.0 0.40199999999999747 0.4019999999999997
1 18 18.505 2.7110000000000003 0.3191522613199014 0.4686055408295925 -0.40199999999999747 0.0 0.0 0.4019999999999997 0.0 -0.40200000000000014 -0.40199999999999747 0.4019999999999997 -0.40199999999999747 -0.40200000000000014
1 19 17.701 3.113 0.4276939267144603 0.46860554082959416 0.0 -0.4019999999999997 0.0 0.40200000000000014 0.402000000000001 0.0 0.402000000000001 -0.4019999999999997 0.402000000000001 0.40200000000000014
1 20 18.103 3.113 0.3177500040178736 0.43530277041479615 0.40199999999999747 0.0 0.0 -0.4019999999999997 0.0 0.40200000000000014 -0.402000000000001 0.0 0.40199999999999747 -0.4019999999999997
1 21 18.505 3.113 0.23888983709837497 0.4686055408295925 -0.40199999999999747 0.0 0.0 -0.4019999999999997 0.0 0.40200000000000014 -0.40199999999999747 -0.4019999999999997 -0.40199999999999747 0.40200000000000014
1 22 17.701 3.515 0.15062289919002636 0.46860554082959427 0.0 -0.40200000000000014 0.0 0.40200000000000014 0.402000000000001 0.0 0.402000000000001 -0.40200000000000014 0.402000000000001 0.40200000000000014
1 23 18.103 3.515 0.250279905955792 0.4353027704147962 0.40199999999999747 0.0 0.0 -0.40200000000000014 0.0 0.40200000000000014 -0.402000000000001 0.0 0.40199999999999747 -0.40200000000000014
1 24 18.505 3.515 0.4265230587508542 0.46860554082959255 -0.40199999999999747 0.0 0.0 -0.40200000000000014 0.0 0.40200000000000014 -0.40199999999999747 0.40200000000000014 -0.40199999999999747 -0.40200000000000014
1 25 17.701 3.9170000000000003 0.5460443146473598 0.596102770414797 0.0 -0.40200000000000014 0.402000000000001 0.0 0.402000000000001 -0.40200000000000014 0.8039999999999985 0.0 0.0 -0.8040000000000003
1 26 18.103 3.9170000000000003 0.44621226634453337 0.46860554082959327 0.40199999999999747 0.0 0.0 -0.40200000000000014 -0.402000000000001 0.0 0.40199999999999747 -0.40200000000000014 -0.402000000000001 -0.40200000000000014
1 27 18.505 3.9170000000000003 0.21512738507786283 0.5961027704147958 -0.40199999999999747 0.0 0.0 -0.40200000000000014 -0.40199999999999747 -0.40200000000000014 -0.8039999999999985 0.0 0.0 -0.8040000000000003
1 28 1.5010000000000001 0.7010000000000001 0.5318560485068524 0.596102770414797 0.4019999999999999 0.0 0.0 0.40200000000000014 0.4019999999999999 0.40200000000000014 0.804 0.0 0.0 0.804
1 29 1.903 0.7010000000000001 0.5392821496870447 0.4686055408295938 -0.4019999999999999 0.0 0.40200000000000014 0.0 0.0 0.40200000000000014 -0.4019999999999999 0.40200000000000014 0.40200000000000014 0.40200000000000014
1 30 2.305 0.7010000000000001 0.4806546853322533 0.596102770414797 -0.40200000000000014 0.0 0.0 0.40200000000000014 -0.40200000000000014 0.40200000000000014 -0.804 0.0 0.0 0.804
1 31 1.5010000000000001 1.1030000000000002 0.29131619083800364 0.4686055408295937 0.0 0.4019999999999999 0.4019999999999999 0.0 0.0 -0.40200000000000014 0.4019999999999999 0.4019999999999999 0.4019999999999999 -0.40200000000000014
1 32 1.903 1.1030000000000002 0.26287828998499263 0.4353027704147968 0.0 0.4019999999999999 -0.4019999999999999 0.0 0.0 -0.40200000000000014 0.40200000000000014 0.0 -0.4019999999999999 0.4019999999999999
1 33 2.305 1.1030000000000002 0.4927936169818204 0.4686055408295938 0.0 0.4019999999999999 0.0 -0.40200000000000014 -0.40200000000000014 0.0 -0.40200000000000014 0.4019999999999999 -0.40200000000000014 -0.40200000000000014
1 34 1.5010000000000001 1.5050000000000001 0.5650868703859642 0.46860554082959355 0.0 -0.4019999999999999 0.0 0.4019999999999999 0.4019999999999999 0.0 0.4019999999999999 0.4019999999999999 0.4019999999999999 -0.4019999999999999
1 35 1.903 1.5050000000000001 0.31821594858095587 0.43530277041479676 0.0 0.4019999999999999 -0.4019999999999999 0.0 0.0 -0.4019999999999999 0.40200000000000014 0.0 -0.4019999999999999 -0.4019999999999999
1 36 2.305 1.5050000000000001 0.5998200011325218 0.4686055408295937 0.0 0.4019999999999999 0.0 -0.4019999999999999 -0.40200000000000014 0.0 -0.40200000000000014 0.4019999999999999 -0.40200000000000014 -0.4019999999999999
1 37 1.5010000000000001 1.907 0.3233540210820981 0.4686055408295937 0.0 -0.4019999999999999 0.4019999999999999 0.0 0.0 0.40200000000000014 0.4019999999999999 -0.4019999999999999 0.4019999999999999 0.40200000000000014
1 38 1.903 1.907 0.587256757781074 0.4353027704147968 0.0 -0.4019999999999999 -0.4019999999999999 0.0 0.40200000000000014 0.0 0.0 0.40200000000000014 -0.4019999999999999 -0.4019999999999999
1 39 2.305 1.907 0.5190356325543778 0.4686055408295938 0.0 -0.4019999999999999 0.0 0.40200000000000014 -0.40200000000000014 0.0 -0.40200000000000014 -0.4019999999999999 -0.40200000000000014 0.40200000000000014
1 40 1.5010000000000001 2.309 0.42247356389966134 0.4686055408295937 0.4019999999999999 0.0 0.0 0.40200000000000014 0.0 -0.40200000000000014 0.4019999999999999 0.40200000000000014 0.4019999999999999 -0.40200000000000014
1 41 1.903 2.309 0.35502552542988414 0.4353027704147969 -0.4019999999999999 0.0 0.0 -0.40200000000000014 0.40200000000000014 0.0 0.0 0.40200000000000014 -0.4019999999999999 -0.40200000000000014
1 42 2.305 2.309 0.5441817482969267 0.4686055408295939 0.0 -0.40200000000000014 -0.40200000000000014 0.0 0.0 0.40200000000000014 -0.40200000000000014 -0.40200000000000014 -0.40200000000000014 0.40200000000000014
1 43 1.5010000000000001 2.7110000000000003 0.5208676876394794 0.46860554082959355 0.0 0.4019999999999997 0.4019999999999999 0.0 0.0 -0.40200000000000014 0.4019999999999999 0.4019999999999997 0.4019999999999999 -0.40200000000000014
1 44 1.903 2.7110000000000003 0.5405060160249143 0.43530277041479676 0.0 0.4019999999999997 -0.4019999999999999 0.0 0.40200000000000014 0.0 0.0 -0.40200000000000014 -0.4019999999999999 0.4019999999999997
1 45 2.305 2.7110000000000003 0.3215691115324254 0.4686055408295937 0.0 0.4019999999999997 0.0 -0.40200000000000014 -0.40200000000000014 0.0 -0.40200000000000014 0.4019999999999997 -0.40200000000000014 -0.40200000000000014
1 46 1.5010000000000001 3.113 0.6639402683182907 0.46860554082959355 0.0 -0.4019999999999997 0.4019999999999999 0.0 0.0 0.40200000000000014 0.4019999999999999 -0.4019999999999997 0.4019999999999999 0.40200000000000014
1 47 1.903 3.113 0.5786339076715414 0.43530277041479676 0.0 -0.4019999999999997 -0.4019999999999999 0.0 0.40200000000000014 0.0 0.0 0.40200000000000014 -0.4019999999999999 -0.4019999999999997
1 48 2.305 3.113 0.5986148750751905 0.4686055408295937 0.0 -0.4019999999999997 0.0 0.40200000000000014 -0.40200000000000014 0.0 -0.40200000000000014 -0.4019999999999997 -0.40200000000000014 0.40200000000000014
1 49 1.5010000000000001 3.515 0.37470855874744563 0.4686055408295937 0.4019999999999999 0.0 0.0 -0.40200000000000014 0.0 0.40200000000000014 0.4019999999999999 0.40200000000000014 0.4019999999999999 -0.40200000000000014
1 50 1.903 3.515 0.47396086527665016 0.4353027704147969 -0.4019999999999999 0.0 0.0 -0.40200000000000014 0.40200000000000014 0.0 0.0 0.40200000000000014 -0.4019999999999999 -0.40200000000000014
1 51 2.305 3.515 0.5644620344302452 0.4686055408295939 -0.40200000000000014 0.0 0.0 -0.40200000000000014 0.0 0.40200000000000014 -0.40200000000000014 -0.40200000000000014 -0.40200000000000014 0.40200000000000014
1 52 1.5010000000000001 3.9170000000000003 0.3287049707006908 0.596102770414797 0.4019999999999999 0.0 0.0 -0.40200000000000014 0.4019999999999999 -0.40200000000000014 0.804 0.0 0.0 -0.8040000000000003
1 53 1.903 3.9170000000000003 0.17374175851057239 0.4686055408295938 -0.4019999999999999 0.0 0.40200000000000014 0.0 0.0 -0.40200000000000014 -0.4019999999999999 -0.40200000000000014 0.40200000000000014 -0.40200000000000014
1 54 2.305 3.9170000000000003 0.3560078668973337 0.596102770414797 0.0 -0.40200000000000014 -0.40200000000000014 0.0 -0.40200000000000014 -0.40200000000000014 -0.804 0.0 0.0 -0.8040000000000003
