timestep ID X Y
-11 85 1.05436 -0.747954
-11 84 0.591194 -0.705338
-10 84 0.591685 -0.7070310000000001
-10 85 1.05401 -0.7494700000000001
-9 84 0.593525 -0.7084959999999999
-9 85 1.05401 -0.7494700000000001
-8 84 0.593843 -0.709938
-8 85 1.05299 -0.7499509999999999
-7 85 1.0532599999999999 -0.751857
-7 84 0.59558 -0.71182
-6 85 1.053 -0.751736
-6 84 0.596809 -0.712843
-5 85 1.05276 -0.7510129999999999
-5 84 0.598604 -0.7142449999999999
-4 85 1.05292 -0.751799
-4 84 0.601182 -0.717475
-3 84 0.601966 -0.718761
-3 85 1.05304 -0.75189
-2 85 1.05227 -0.752221
-2 84 0.6034539999999999 -0.723424
-1 85 1.05209 -0.7528109999999999
-1 84 0.604296 -0.7242740000000001
0 85 1.0514700000000001 -0.753815
0 1 1.25174 1.1538
0 84 0.604401 -0.727044
0 3 0.518263 4.72593
0 2 1.18175 3.1184
0 83 0.642252 0.915141
1 84 0.604271 -0.7302649999999999
1 2 1.17764 3.11649
1 3 0.51788 4.72525
1 1 1.25144 1.15317
1 85 1.04969 -0.753028
1 83 0.6452800000000001 0.914803
2 1 1.25438 1.15181
2 3 0.517509 4.72397
2 83 0.648305 0.914199
2 2 1.17346 3.1151999999999997
2 84 0.604977 -0.731356
2 85 1.0497400000000001 -0.7538330000000001
3 84 0.6035470000000001 -0.732312
3 3 0.51759 4.72256
3 85 1.04975 -0.754565
3 2 1.16849 3.1142200000000004
3 1 1.25457 1.15163
3 83 0.6506399999999999 0.9132750000000001
4 85 1.04823 -0.754215
4 83 0.6531520000000001 0.912624
4 3 0.517958 4.7214100000000006
4 2 1.16297 3.1134399999999998
4 84 0.603567 -0.734181
4 1 1.25533 1.14951
5 83 0.654483 0.912272
5 2 1.15798 3.1126799999999997
5 85 1.04823 -0.754215
5 84 0.603836 -0.7358
5 1 1.2566 1.14903
5 3 0.5184409999999999 4.72061
6 85 1.04823 -0.754215
6 84 0.604337 -0.736578
6 3 0.518453 4.71999
6 1 1.2566 1.14903
6 2 1.15379 3.11226
6 83 0.6550360000000001 0.9126099999999999
7 84 0.605043 -0.737669
7 1 1.2561799999999999 1.14839
7 2 1.15056 3.11205
7 83 0.654706 0.913626
7 3 0.51822 4.7193700000000005
7 85 1.0490300000000001 -0.753395
8 1 1.2558 1.14675
8 2 1.14838 3.1123700000000003
8 85 1.0490300000000001 -0.753395
8 3 0.518272 4.7184800000000005
8 83 0.6539400000000001 0.914298
8 84 0.603633 -0.7404930000000001
9 84 0.603633 -0.7404930000000001
9 85 1.0490300000000001 -0.753395
9 3 0.518788 4.71685
9 1 1.2558 1.14675
9 83 0.652472 0.914872
9 2 1.14689 3.11259
10 85 1.04858 -0.7526990000000001
10 84 0.603633 -0.7404930000000001
10 83 0.650475 0.915922
10 1 1.25509 1.14719
10 2 1.14653 3.1123000000000003
10 3 0.518862 4.715520000000001
11 2 1.1478 3.11123
11 1 1.25443 1.14622
11 3 0.51872 4.71455
11 83 0.648289 0.9174410000000001
11 84 0.6010329999999999 -0.739965
11 85 1.04858 -0.7526990000000001
12 3 0.518594 4.7139299999999995
12 1 1.25343 1.14601
12 2 1.15016 3.10975
12 84 0.59873 -0.737735
12 83 0.645223 0.9185
12 85 1.04858 -0.7526990000000001
13 84 0.597287 -0.737403
13 85 1.04821 -0.752808
13 2 1.15136 3.10855
13 83 0.6423260000000001 0.9180370000000001
13 1 1.25152 1.1463700000000001
13 3 0.51842 4.71364
14 1 1.24999 1.14599
14 2 1.15154 3.10813
14 83 0.639459 0.916814
14 85 1.04821 -0.752808
14 3 0.517757 4.71424
14 84 0.595905 -0.737418
15 3 0.516521 4.71572
15 2 1.15106 3.10832
15 85 1.04821 -0.752808
15 83 0.636873 0.915297
15 1 1.2489 1.14751
15 84 0.5950679999999999 -0.7364790000000001
16 83 0.633928 0.913883
16 84 0.5941069999999999 -0.735189
16 2 1.15027 3.10915
16 3 0.514872 4.718450000000001
16 85 1.04823 -0.754215
16 1 1.24632 1.14808
17 83 0.63086 0.9131579999999999
17 3 0.512802 4.71998
17 85 1.04823 -0.754215
17 84 0.594134 -0.735952
17 2 1.1505800000000002 3.1093200000000003
17 1 1.2456 1.14785
18 85 1.04682 -0.7542300000000001
18 3 0.51085 4.72075
18 83 0.6278520000000001 0.911866
18 2 1.15055 3.11153
18 1 1.24407 1.14892
18 84 0.592137 -0.735159
19 3 0.509715 4.72149
19 84 0.590677 -0.732605
19 83 0.624803 0.9104380000000001
19 1 1.24338 1.14858
19 2 1.15112 3.11362
19 85 1.04682 -0.7542300000000001
20 83 0.621158 0.908597
20 3 0.509093 4.7222800000000005
20 84 0.588709 -0.732127
20 2 1.15134 3.11497
20 1 1.2419499999999999 1.1495600000000001
20 85 1.04731 -0.7537659999999999
21 1 1.24085 1.1499
21 2 1.15053 3.11558
21 83 0.61755 0.908183
21 84 0.584596 -0.731223
21 85 1.0459 -0.752876
21 3 0.508406 4.72341
22 1 1.2393399999999999 1.14998
22 3 0.507926 4.725210000000001
22 84 0.579666 -0.731274
22 85 1.04527 -0.7538800000000001
22 2 1.15131 3.11481
22 83 0.613357 0.9075289999999999
