timestep ID X Y
0 1 0.40270000000000006 4.93493
0 52 1.34562 -0.0430272
0 53 0.733364 -0.0278458
1 1 0.40332 4.93513
1 52 1.3455199999999998 -0.0446244
1 53 0.7324379999999999 -0.0284124
2 1 0.403451 4.93512
2 52 1.34541 -0.0472041
2 53 0.7319910000000001 -0.0298436
3 1 0.4036 4.93505
3 52 1.34588 -0.049963
3 53 0.732301 -0.0312061
4 52 1.3471199999999999 -0.0522853
4 53 0.732988 -0.0316966
4 1 0.40361199999999997 4.93509
5 1 0.403264 4.93518
5 52 1.3488 -0.05423530000000001
5 53 0.73319 -0.030019300000000002
6 1 0.402904 4.93506
6 52 1.3505699999999998 -0.0553865
6 53 0.732881 -0.027291500000000003
7 1 0.40259900000000004 4.93515
7 52 1.35189 -0.0561731
7 53 0.732739 -0.0259895
8 1 0.40238399999999996 4.93554
8 52 1.3530600000000002 -0.0573909
8 53 0.7331359999999999 -0.025986099999999998
9 52 1.35387 -0.0586118
9 1 0.40199599999999996 4.93591
9 53 0.7338089999999999 -0.0262284
10 1 0.401626 4.93625
10 52 1.3541800000000002 -0.06020539999999999
10 53 0.734656 -0.025910799999999998
11 52 1.35416 -0.0619247
11 1 0.401081 4.936789999999999
11 53 0.7353419999999999 -0.0249119
12 1 0.400289 4.9371100000000006
12 53 0.735055 -0.0239835
12 52 1.35408 -0.063706
13 53 0.7343999999999999 -0.023725399999999997
13 1 0.398241 4.93677
13 52 1.35433 -0.0654857
14 53 0.733826 -0.0243323
14 52 1.3543399999999999 -0.0668723
14 1 0.396474 4.93562
15 1 0.39591299999999996 4.93437
15 53 0.7330629999999999 -0.0251178
15 52 1.35375 -0.0678369
16 53 0.732496 -0.0260655
16 1 0.39570500000000003 4.93329
16 52 1.35317 -0.068434
17 53 0.731866 -0.0265332
17 1 0.394833 4.93208
17 52 1.35244 -0.0687362
18 1 0.391262 4.93037
18 53 0.731548 -0.0266521
18 52 1.35162 -0.0688055
19 53 0.73129 -0.027163800000000002
19 52 1.35096 -0.0691495
19 1 0.376676 4.92192
20 1 0.37109000000000003 4.91676
20 52 1.3503800000000001 -0.0695512
20 53 0.731508 -0.0277495
21 1 0.371875 4.91303
21 53 0.7320220000000001 -0.0287731
21 52 1.34994 -0.0701439
22 1 0.37088299999999996 4.90921
22 53 0.732418 -0.029626
22 52 1.3496299999999999 -0.0704672
23 53 0.732765 -0.029913
23 1 0.367989 4.90546
23 52 1.3493899999999999 -0.07034259999999999
24 52 1.3496299999999999 -0.0703229
24 53 0.733225 -0.029996000000000002
24 1 0.36694699999999997 4.9015699999999995
25 52 1.35006 -0.0707472
25 1 0.368776 4.9000200000000005
25 53 0.733505 -0.030249799999999997
26 52 1.35029 -0.070927
26 1 0.37024999999999997 4.89909
26 53 0.7335769999999999 -0.030861299999999998
27 52 1.3506200000000002 -0.07110520000000001
27 53 0.7336239999999999 -0.0320209
27 1 0.370841 4.89904
28 52 1.35118 -0.0710899
28 53 0.733835 -0.0339349
28 1 0.370711 4.89976
29 1 0.370571 4.9008199999999995
29 53 0.73406 -0.0360312
29 52 1.3520500000000002 -0.0714697
30 1 0.370456 4.90185
30 52 1.35259 -0.07165479999999999
30 53 0.734085 -0.0373651
31 1 0.370674 4.90399
31 53 0.73393 -0.0377804
31 52 1.35326 -0.0718322
32 1 0.37073900000000004 4.90715
32 53 0.733751 -0.037995299999999996
32 52 1.35436 -0.0721737
33 1 0.371886 4.91105
33 53 0.733952 -0.0393023
33 52 1.35491 -0.0720686
34 53 0.733913 -0.041489399999999996
34 1 0.380621 4.91344
34 52 1.35513 -0.0723294
35 53 0.733518 -0.0429
35 1 0.383048 4.91742
35 52 1.3552600000000001 -0.0725503
36 52 1.35523 -0.0729492
36 53 0.7323569999999999 -0.043572
36 1 0.38327599999999995 4.92043
37 52 1.3549700000000002 -0.073433
37 53 0.7314820000000001 -0.0442662
37 1 0.381616 4.92191
38 1 0.38071 4.92251
38 52 1.35443 -0.0746856
38 53 0.731703 -0.045074300000000005
39 52 1.35399 -0.0751076
39 53 0.732985 -0.0454318
39 1 0.37869100000000006 4.92314
40 53 0.734248 -0.044983199999999994
40 52 1.35321 -0.0750074
40 1 0.374938 4.92384
41 1 0.374625 4.92474
41 52 1.35303 -0.0755218
41 53 0.735213 -0.044119099999999994
42 52 1.35243 -0.07691189999999999
42 1 0.37615099999999996 4.925129999999999
42 53 0.7369370000000001 -0.0424491
43 52 1.3516599999999999 -0.0770332
43 53 0.7400530000000001 -0.040162699999999996
43 1 0.37830800000000003 4.92507
44 52 1.35074 -0.0784548
44 1 0.379306 4.92455
44 53 0.743807 -0.0378261
45 53 0.7468600000000001 -0.0365951
45 1 0.380094 4.92335
45 52 1.35053 -0.0796525
46 52 1.35002 -0.0807367
46 1 0.38079700000000005 4.92185
46 53 0.748399 -0.037307
47 52 1.34947 -0.0816484
47 1 0.381608 4.92075
47 53 0.748921 -0.0393371
48 52 1.34893 -0.08301030000000001
48 1 0.382689 4.92005
48 53 0.748631 -0.0411268
49 52 1.34864 -0.0835022
49 1 0.383801 4.91934
49 53 0.747765 -0.0417566
50 53 0.747131 -0.041072899999999996
50 52 1.3481299999999998 -0.08424989999999999
50 1 0.384375 4.91846
51 53 0.746718 -0.0399099
51 52 1.3469499999999999 -0.0862694
51 1 0.38481099999999996 4.91757
52 1 0.38553899999999997 4.9168
52 52 1.34731 -0.0877043
52 53 0.746914 -0.0396216
53 1 0.38677799999999996 4.91584
53 52 1.3464500000000001 -0.0895866
53 53 0.747626 -0.0398677
54 1 0.387605 4.915
54 52 1.3457499999999998 -0.0917249
54 53 0.748888 -0.0399292
55 1 0.38846200000000003 4.91439
55 52 1.34456 -0.0935994
55 53 0.7508029999999999 -0.0397373
56 1 0.389938 4.91329
56 52 1.34525 -0.09890990000000001
56 53 0.752898 -0.0398095
57 52 1.3457 -0.10560399999999999
57 53 0.754954 -0.0402954
57 1 0.392376 4.90952
58 53 0.757238 -0.0408713
58 1 0.396058 4.90486
58 52 1.3462100000000001 -0.114049
59 52 1.3466 -0.12466100000000001
59 53 0.758971 -0.041999
59 1 0.401414 4.900040000000001
60 52 1.34672 -0.1364
60 53 0.7593470000000001 -0.0439646
60 1 0.407973 4.89613
61 52 1.34771 -0.151905
61 1 0.415846 4.89406
61 53 0.7568 -0.0465514
62 53 0.750232 -0.0498246
62 1 0.42507 4.89176
62 52 1.34896 -0.16821000000000003
63 1 0.43487699999999996 4.88957
63 52 1.3507900000000002 -0.189959
63 53 0.740393 -0.0541911
64 52 1.3548900000000001 -0.211753
64 1 0.445661 4.88649
64 53 0.7273890000000001 -0.060713100000000006
65 1 0.45750399999999997 4.8824700000000005
65 52 1.35909 -0.24022500000000002
65 53 0.7112820000000001 -0.06996870000000001
66 1 0.470012 4.8769
66 52 1.36524 -0.268511
66 53 0.692174 -0.08194000000000001
67 52 1.37095 -0.302037
67 53 0.66932 -0.095967
67 1 0.48349400000000003 4.869479999999999
68 1 0.49646 4.85778
68 52 1.3801400000000001 -0.336288
68 53 0.643087 -0.112613
69 53 0.616271 -0.132263
69 1 0.504286 4.84049
69 52 1.39076 -0.37276000000000004
70 52 1.40539 -0.40931399999999996
70 53 0.591747 -0.153423
70 1 0.5082249999999999 4.8185
71 1 0.5103260000000001 4.7921499999999995
71 53 0.571004 -0.183812
71 52 1.4215600000000002 -0.445246
72 53 0.556505 -0.208343
72 52 1.43685 -0.47815399999999997
72 1 0.509345 4.76355
73 52 1.45062 -0.506295
73 1 0.505837 4.7332600000000005
73 53 0.547512 -0.233095
74 52 1.4624700000000002 -0.530026
74 1 0.498114 4.70251
74 53 0.543035 -0.26614899999999997
75 1 0.48484 4.67107
75 52 1.4709 -0.55218
75 53 0.548705 -0.302618
76 52 1.47619 -0.5764130000000001
76 53 0.564117 -0.33746499999999996
76 1 0.468285 4.63692
77 1 0.45083599999999996 4.60254
77 53 0.586688 -0.374921
77 52 1.47774 -0.602624
78 1 0.43512999999999996 4.57219
78 52 1.4772100000000001 -0.627515
78 53 0.614176 -0.415995
79 53 0.644326 -0.46120300000000003
79 1 0.423658 4.54578
79 52 1.46971 -0.654997
80 52 1.4555099999999999 -0.684474
80 1 0.416759 4.521739999999999
80 53 0.6716960000000001 -0.5078739999999999
81 52 1.4373099999999999 -0.7126009999999999
81 53 0.698321 -0.54627
81 1 0.41301699999999997 4.49763
82 53 0.723719 -0.587791
82 52 1.4123400000000002 -0.737677
82 1 0.413376 4.47291
83 53 0.745633 -0.625211
83 1 0.416756 4.44583
83 52 1.3845500000000002 -0.764333
84 52 1.3563399999999999 -0.7920159999999999
84 1 0.42389299999999996 4.41568
84 53 0.757872 -0.6592210000000001
85 53 0.765224 -0.693138
85 52 1.3327799999999999 -0.816411
85 1 0.43540300000000004 4.38281
86 52 1.31405 -0.847648
86 1 0.45118699999999995 4.34806
86 53 0.7702 -0.729606
87 52 1.30035 -0.8784480000000001
87 1 0.47104399999999996 4.31145
87 53 0.772346 -0.768966
88 1 0.493662 4.2733300000000005
88 52 1.29391 -0.912551
88 53 0.766449 -0.804979
89 52 1.2937100000000001 -0.949341
89 1 0.5183570000000001 4.23293
89 53 0.754923 -0.8422329999999999
90 53 0.7350270000000001 -0.878726
90 1 0.5440999999999999 4.19056
90 52 1.29668 -0.9878239999999999
91 1 0.568099 4.14656
91 52 1.30495 -1.03288
91 53 0.709396 -0.9134369999999999
92 52 1.3181 -1.07511
92 53 0.679732 -0.952113
92 1 0.588996 4.10267
93 1 0.603292 4.05825
93 52 1.33979 -1.1198000000000001
93 53 0.6467700000000001 -0.996549
94 1 0.612353 4.01196
94 52 1.36673 -1.1595
94 53 0.616998 -1.04034
95 1 0.6203759999999999 3.9627600000000003
95 53 0.586983 -1.0830899999999999
95 52 1.39561 -1.19906
96 52 1.4248500000000002 -1.23239
96 1 0.6263369999999999 3.9107
96 53 0.564337 -1.13151
97 1 0.6296820000000001 3.85495
97 52 1.4440600000000001 -1.26661
97 53 0.5455599999999999 -1.17472
98 53 0.533451 -1.2146599999999999
98 52 1.45433 -1.2974100000000002
98 1 0.629931 3.79651
99 1 0.62722 3.7368
99 52 1.46168 -1.33084
99 53 0.5258579999999999 -1.2504300000000002
100 52 1.4643100000000002 -1.3655000000000002
100 53 0.523226 -1.28922
100 1 0.62056 3.67818
101 52 1.46041 -1.40476
101 53 0.525565 -1.33134
101 1 0.610794 3.62021
102 53 0.537235 -1.3703200000000002
102 1 0.600157 3.56298
102 52 1.4491 -1.44725
103 53 0.554249 -1.40638
103 52 1.42994 -1.4931200000000002
103 1 0.593087 3.50643
104 52 1.4035 -1.53964
104 53 0.5758570000000001 -1.4384700000000001
104 1 0.5903269999999999 3.4531
105 52 1.37294 -1.58762
105 54 -0.47033400000000003 5.3494600000000005
105 1 0.592463 3.39919
105 53 0.601324 -1.4736500000000001
106 1 0.598416 3.34441
106 54 -0.440274 5.30622
106 53 0.629374 -1.50793
106 52 1.34542 -1.63546
107 54 -0.39661799999999997 5.25343
107 1 0.607192 3.2887299999999997
107 53 0.654394 -1.54465
107 52 1.32259 -1.67933
108 1 0.619754 3.23226
108 53 0.6757470000000001 -1.58115
108 52 1.30752 -1.71984
108 54 -0.367716 5.2161599999999995
109 54 -0.334525 5.180789999999999
109 53 0.691604 -1.62044
109 52 1.29868 -1.76325
109 1 0.636212 3.1743200000000003
110 1 0.6566620000000001 3.11615
110 52 1.29297 -1.8097900000000002
110 54 -0.29675799999999997 5.1486
110 53 0.702312 -1.66142
111 1 0.6799120000000001 3.05757
111 52 1.2917699999999999 -1.85663
111 54 -0.261818 5.1164499999999995
111 53 0.7083079999999999 -1.6998199999999999
112 52 1.29089 -1.9071500000000001
112 1 0.70337 2.9986599999999997
112 54 -0.216321 5.08362
112 53 0.71375 -1.73982
113 1 0.7237359999999999 2.94084
113 53 0.7167709999999999 -1.7836600000000002
113 52 1.29666 -1.96272
113 54 -0.168014 5.05271
114 1 0.7389960000000001 2.88638
114 53 0.7146330000000001 -1.8312899999999999
114 52 1.30447 -2.0204
114 54 -0.11862299999999999 5.02574
115 1 0.747847 2.83129
115 54 -0.0681742 5.00483
115 52 1.3205799999999999 -2.07911
115 53 0.707364 -1.88302
116 53 0.6913360000000001 -1.9369900000000002
116 52 1.33851 -2.14111
116 1 0.754661 2.77401
116 54 -0.0165276 4.9845299999999995
117 54 0.028341599999999998 4.964169999999999
117 52 1.3528399999999998 -2.20087
117 1 0.762058 2.7139800000000003
117 53 0.6677249999999999 -1.9916999999999998
118 54 0.0750961 4.94048
118 52 1.36273 -2.25714
118 1 0.767111 2.6548700000000003
118 53 0.641976 -2.04978
119 53 0.623337 -2.1049100000000003
119 1 0.7686350000000001 2.59702
119 52 1.36728 -2.31327
119 54 0.115308 4.91007
120 54 0.155131 4.8761
120 1 0.766408 2.53452
120 52 1.3670099999999998 -2.36992
120 53 0.60811 -2.16059
121 1 0.760982 2.47345
121 53 0.601054 -2.21233
121 52 1.3671700000000002 -2.42652
121 54 0.189087 4.83558
122 1 0.751619 2.41043
122 53 0.596268 -2.26246
122 54 0.222488 4.79149
122 52 1.36351 -2.48302
123 1 0.739798 2.3450800000000003
123 54 0.254397 4.73993
123 52 1.35888 -2.54255
123 53 0.59069 -2.3142300000000002
124 54 0.286872 4.68588
124 52 1.35028 -2.6025099999999997
124 1 0.7356919999999999 2.28084
124 53 0.588728 -2.37023
125 53 0.592894 -2.42719
125 52 1.33642 -2.662
125 1 0.739027 2.22411
125 54 0.318031 4.6300099999999995
126 53 0.607202 -2.48537
126 52 1.31914 -2.72433
126 1 0.751274 2.16872
126 54 0.34178 4.574529999999999
127 1 0.7714409999999999 2.11728
127 54 0.364751 4.51863
127 53 0.625235 -2.54515
127 52 1.29707 -2.79317
128 54 0.38829099999999994 4.46116
128 52 1.27762 -2.85738
128 1 0.7944 2.06214
128 53 0.645451 -2.60412
129 54 0.416901 4.40212
129 1 0.816638 2.00419
129 53 0.6614619999999999 -2.65983
129 52 1.26184 -2.92341
130 1 0.8382599999999999 1.94489
130 52 1.25162 -2.99295
130 53 0.668938 -2.71158
130 54 0.44607199999999997 4.34455
131 54 0.479522 4.28434
131 52 1.24483 -3.0573099999999998
131 53 0.669119 -2.76356
131 1 0.859407 1.8837899999999999
132 2 -0.529371 5.507029999999999
132 53 0.663313 -2.8162599999999998
132 54 0.5179860000000001 4.2234300000000005
132 52 1.23969 -3.12428
132 1 0.8810330000000001 1.82329
133 2 -0.470612 5.482290000000001
133 54 0.556605 4.16219
133 53 0.6559480000000001 -2.87079
133 52 1.2337 -3.19501
133 1 0.903193 1.7564099999999998
134 2 -0.40805 5.459700000000001
134 54 0.59528 4.10156
134 53 0.644301 -2.9237200000000003
134 1 0.922581 1.69104
134 52 1.22606 -3.2681
135 54 0.635441 4.04059
135 2 -0.346051 5.4398800000000005
135 1 0.9347610000000001 1.6299000000000001
135 53 0.627079 -2.97779
135 52 1.21912 -3.34175
136 52 1.21296 -3.41775
136 53 0.603975 -3.02955
136 2 -0.284941 5.4236699999999995
136 54 0.675974 3.9791000000000003
136 1 0.942308 1.5669300000000002
137 53 0.57206 -3.08618
137 54 0.713171 3.9170800000000003
137 1 0.947298 1.5043199999999999
137 2 -0.23031600000000002 5.40405
137 52 1.20655 -3.49407
138 1 0.9527410000000001 1.43962
138 54 0.7469889999999999 3.8545499999999997
138 2 -0.182032 5.37692
138 52 1.19914 -3.56363
138 53 0.529227 -3.1410199999999997
139 1 0.9575910000000001 1.3744100000000001
139 2 -0.137878 5.3405700000000005
139 52 1.1848 -3.62986
139 53 0.490499 -3.1984500000000002
139 54 0.7732009999999999 3.79389
140 1 0.956161 1.30972
140 53 0.449312 -3.25427
140 2 -0.09424060000000001 5.29876
140 52 1.16531 -3.69206
140 54 0.7930459999999999 3.7289100000000004
141 52 1.14372 -3.7509500000000005
141 2 -0.0512173 5.25307
141 53 0.41761400000000004 -3.3119600000000005
141 1 0.953151 1.24304
